Année,Entité administrative,Id Entité,Activité,Energie,Variable,Valeur,Unite
2017,PLAN-DE-CUQUES (13),13075,Tous secteurs,Toutes énergies,co2,17719556.8,kg
2017,PLAN-D'ORGON (13),13076,Tous secteurs,Toutes énergies,co2,41240976.2,kg
2017,POLIGNY (05),5104,Tous secteurs,Toutes énergies,co2,2399914.1,kg
2017,PONTEVÈS (83),83095,Tous secteurs,Toutes énergies,co2,2664356.6,kg
2017,PONTIS (04),4154,Tous secteurs,Toutes énergies,co2,831091.7,kg
2017,PORT-DE-BOUC (13),13077,Tous secteurs,Toutes énergies,co2,62871538,kg
2017,PORT-SAINT-LOUIS-DU-RHÔNE (13),13078,Tous secteurs,Toutes énergies,co2,28750066.5,kg
2017,POURCIEUX (83),83096,Tous secteurs,Toutes énergies,co2,29863048.1,kg
2017,POURRIÈRES (83),83097,Tous secteurs,Toutes énergies,co2,39150550.7,kg
2017,PRADS-HAUTE-BLÉONE (04),4155,Tous secteurs,Toutes énergies,co2,980614.9,kg
2017,PRUNIÈRES (05),5106,Tous secteurs,Toutes énergies,co2,6417223.3,kg
2017,PUGET (84),84093,Tous secteurs,Toutes énergies,co2,3488862.8,kg
2017,PUGET-ROSTANG (06),6098,Tous secteurs,Toutes énergies,co2,453948.8,kg
2017,PUGET-SUR-ARGENS (83),83099,Tous secteurs,Toutes énergies,co2,71044153,kg
2017,PUGET-THÉNIERS (06),6099,Tous secteurs,Toutes énergies,co2,7148130.7,kg
2017,PUGET-VILLE (83),83100,Tous secteurs,Toutes énergies,co2,23390458.4,kg
2017,PUIMICHEL (04),4156,Tous secteurs,Toutes énergies,co2,1865679.4,kg
2017,PUIMOISSON (04),4157,Tous secteurs,Toutes énergies,co2,3323613.9,kg
2017,PUYLOUBIER (13),13079,Tous secteurs,Toutes énergies,co2,7882853.5,kg
2017,PUYMERAS (84),84094,Tous secteurs,Toutes énergies,co2,2818379.1,kg
2017,PUY-SAINT-ANDRÉ (05),5107,Tous secteurs,Toutes énergies,co2,1545577.7,kg
2017,PUY-SAINT-EUSÈBE (05),5108,Tous secteurs,Toutes énergies,co2,1501653,kg
2017,PUY-SAINT-PIERRE (05),5109,Tous secteurs,Toutes énergies,co2,1834449.2,kg
2017,PUY-SAINT-VINCENT (05),5110,Tous secteurs,Toutes énergies,co2,3277140.8,kg
2017,PUY-SANIÈRES (05),5111,Tous secteurs,Toutes énergies,co2,1182855.3,kg
2017,PUYVERT (84),84095,Tous secteurs,Toutes énergies,co2,2998697,kg
2017,QUINSON (04),4158,Tous secteurs,Toutes énergies,co2,1191143.5,kg
2017,RABOU (05),5112,Tous secteurs,Toutes énergies,co2,403186.5,kg
2017,RAMATUELLE (83),83101,Tous secteurs,Toutes énergies,co2,13967468.5,kg
2017,RAMBAUD (05),5113,Tous secteurs,Toutes énergies,co2,986598.2,kg
2017,RASTEAU (84),84096,Tous secteurs,Toutes énergies,co2,3738224.1,kg
2017,RAYOL-CANADEL-SUR-MER (83),83152,Tous secteurs,Toutes énergies,co2,4563909.9,kg
2017,RÉALLON (05),5114,Tous secteurs,Toutes énergies,co2,1564790.7,kg
2017,REDORTIERS (04),4159,Tous secteurs,Toutes énergies,co2,943173,kg
2017,RÉGUSSE (83),83102,Tous secteurs,Toutes énergies,co2,4325485.9,kg
2017,REILLANNE (04),4160,Tous secteurs,Toutes énergies,co2,9181038.3,kg
2017,REMOLLON (05),5115,Tous secteurs,Toutes énergies,co2,2396617,kg
2017,RÉOTIER (05),5116,Tous secteurs,Toutes énergies,co2,881302,kg
2017,REVEST-DES-BROUSSES (04),4162,Tous secteurs,Toutes énergies,co2,4903637.2,kg
2017,REVEST-DU-BION (04),4163,Tous secteurs,Toutes énergies,co2,2201597.2,kg
2017,REVEST-LES-ROCHES (06),6100,Tous secteurs,Toutes énergies,co2,710883.9,kg
2017,REVEST-SAINT-MARTIN (04),4164,Tous secteurs,Toutes énergies,co2,337242.2,kg
2017,RIANS (83),83104,Tous secteurs,Toutes énergies,co2,14825693.5,kg
2017,RIBEYRET (05),5117,Tous secteurs,Toutes énergies,co2,2564668.2,kg
2017,RIBIERS (05),5118,Tous secteurs,Toutes énergies,co2,6188339.9,kg
2017,RIBOUX (83),83105,Tous secteurs,Toutes énergies,co2,170595.6,kg
2017,RICHERENCHES (84),84097,Tous secteurs,Toutes énergies,co2,2571108.7,kg
2017,RIEZ (04),4166,Tous secteurs,Toutes énergies,co2,7415645.5,kg
2017,RIGAUD (06),6101,Tous secteurs,Toutes énergies,co2,4201959.9,kg
2017,RIMPLAS (06),6102,Tous secteurs,Toutes énergies,co2,1646635.5,kg
2017,RISOUL (05),5119,Tous secteurs,Toutes énergies,co2,5576914.3,kg
2017,RISTOLAS (05),5120,Tous secteurs,Toutes énergies,co2,1550128.6,kg
2017,ROAIX (84),84098,Tous secteurs,Toutes énergies,co2,3046336,kg
2017,ROBION (84),84099,Tous secteurs,Toutes énergies,co2,14857419.7,kg
2017,ROCBARON (83),83106,Tous secteurs,Toutes énergies,co2,13714217.2,kg
2017,ROCHEBRUNE (05),5121,Tous secteurs,Toutes énergies,co2,837213.3,kg
2017,ROGNAC (13),13081,Tous secteurs,Toutes énergies,co2,110766864.2,kg
2017,ROGNES (13),13082,Tous secteurs,Toutes énergies,co2,15240328.1,kg
2017,ROGNONAS (13),13083,Tous secteurs,Toutes énergies,co2,26616451.6,kg
2017,ROQUEBILLIÈRE (06),6103,Tous secteurs,Toutes énergies,co2,5249155.3,kg
2017,ROQUEBRUNE-CAP-MARTIN (06),6104,Tous secteurs,Toutes énergies,co2,60244565.6,kg
2017,ROQUEBRUNE-SUR-ARGENS (83),83107,Tous secteurs,Toutes énergies,co2,82574684.1,kg
2017,ROQUEFORT-LA-BÉDOULE (13),13085,Tous secteurs,Toutes énergies,co2,38444833.3,kg
2017,ROQUEFORT-LES-PINS (06),6105,Tous secteurs,Toutes énergies,co2,20876959.3,kg
2017,ROQUESTERON (06),6106,Tous secteurs,Toutes énergies,co2,1282709.7,kg
2017,ROQUESTÉRON-GRASSE (06),6107,Tous secteurs,Toutes énergies,co2,208301.7,kg
2017,ROQUEVAIRE (13),13086,Tous secteurs,Toutes énergies,co2,37989532.6,kg
2017,ROSANS (05),5126,Tous secteurs,Toutes énergies,co2,2853485,kg
2017,ROUBION (06),6110,Tous secteurs,Toutes énergies,co2,1134300.5,kg
2017,ROUGIERS (83),83110,Tous secteurs,Toutes énergies,co2,3513639.7,kg
2017,ROUGON (04),4171,Tous secteurs,Toutes énergies,co2,2983364.4,kg
2017,ROUMOULES (04),4172,Tous secteurs,Toutes énergies,co2,2643935.2,kg
2017,ROURE (06),6111,Tous secteurs,Toutes énergies,co2,1540597.6,kg
2017,ROUSSET (05),5127,Tous secteurs,Toutes énergies,co2,1155209.9,kg
2017,ROUSSET (13),13087,Tous secteurs,Toutes énergies,co2,59375066.9,kg
2017,ROUSSILLON (84),84102,Tous secteurs,Toutes énergies,co2,6630354.3,kg
2017,RUSTREL (84),84103,Tous secteurs,Toutes énergies,co2,3369565.8,kg
2017,SABLET (84),84104,Tous secteurs,Toutes énergies,co2,6121523.1,kg
2017,SAIGNON (84),84105,Tous secteurs,Toutes énergies,co2,4934905.9,kg
2017,SAINT-ANDIOL (13),13089,Tous secteurs,Toutes énergies,co2,15381091.5,kg
2017,SAINT-ANDRÉ-DE-LA-ROCHE (06),6114,Tous secteurs,Toutes énergies,co2,11058954.2,kg
2017,SAINT-ANDRÉ-D'EMBRUN (05),5128,Tous secteurs,Toutes énergies,co2,2967119.9,kg
2017,SAINT-ANDRÉ-DE-ROSANS (05),5129,Tous secteurs,Toutes énergies,co2,1413346.1,kg
2017,SAINT-ANDRÉ-LES-ALPES (04),4173,Tous secteurs,Toutes énergies,co2,3724863,kg
2017,SAINT-ANTONIN (06),6115,Tous secteurs,Toutes énergies,co2,257625.1,kg
2017,SAINT-ANTONIN-DU-VAR (83),83154,Tous secteurs,Toutes énergies,co2,2345386.1,kg
2017,SAINT-ANTONIN-SUR-BAYON (13),13090,Tous secteurs,Toutes énergies,co2,2103815.8,kg
2017,SAINT-APOLLINAIRE (05),5130,Tous secteurs,Toutes énergies,co2,700902.3,kg
2017,SAINT-AUBAN (06),6116,Tous secteurs,Toutes énergies,co2,4632968.4,kg
2017,SAINT-AUBAN-D'OZE (05),5131,Tous secteurs,Toutes énergies,co2,435588.2,kg
2017,SAINT-BENOÎT (04),4174,Tous secteurs,Toutes énergies,co2,6545479.3,kg
2017,SAINT-BLAISE (06),6117,Tous secteurs,Toutes énergies,co2,4136558.5,kg
2017,SAINT-BONNET-EN-CHAMPSAUR (05),5132,Tous secteurs,Toutes énergies,co2,6987932.7,kg
2017,SAINT-CANNAT (13),13091,Tous secteurs,Toutes énergies,co2,54101429.2,kg
2017,SAINT-CÉZAIRE-SUR-SIAGNE (06),6118,Tous secteurs,Toutes énergies,co2,11150729.4,kg
2017,SAINT-CHAFFREY (05),5133,Tous secteurs,Toutes énergies,co2,11812253.4,kg
2017,SAINT-CHAMAS (13),13092,Tous secteurs,Toutes énergies,co2,15694806.3,kg
2017,SAINT-CHRISTOL (84),84107,Tous secteurs,Toutes énergies,co2,3097052.3,kg
2017,SAINT-CLÉMENT-SUR-DURANCE (05),5134,Tous secteurs,Toutes énergies,co2,17590759.1,kg
2017,SAINT-CRÉPIN (05),5136,Tous secteurs,Toutes énergies,co2,5599959.4,kg
2017,SAINT-CYR-SUR-MER (83),83112,Tous secteurs,Toutes énergies,co2,36150132.7,kg
2017,SAINT-DALMAS-LE-SELVAGE (06),6119,Tous secteurs,Toutes énergies,co2,940668.9,kg
2017,SAINT-DIDIER (84),84108,Tous secteurs,Toutes énergies,co2,4950151,kg
2017,SAINTE-AGNÈS (06),6113,Tous secteurs,Toutes énergies,co2,8036052.9,kg
2017,SAINTE-ANASTASIE-SUR-ISSOLE (83),83111,Tous secteurs,Toutes énergies,co2,3420104.9,kg
2017,SAINTE-CÉCILE-LES-VIGNES (84),84106,Tous secteurs,Toutes énergies,co2,10930747,kg
2017,SAINTE-COLOMBE (05),5135,Tous secteurs,Toutes énergies,co2,589948.5,kg
2017,SAINTE-CROIX-À-LAUZE (04),4175,Tous secteurs,Toutes énergies,co2,411954.4,kg
2017,SAINTE-CROIX-DU-VERDON (04),4176,Tous secteurs,Toutes énergies,co2,1457798.9,kg
2017,SAINTE-MAXIME (83),83115,Tous secteurs,Toutes énergies,co2,58839014.8,kg
2017,SAINTES-MARIES-DE-LA-MER (13),13096,Tous secteurs,Toutes énergies,co2,25200302.2,kg
2017,SAINT-ESTÈVE-JANSON (13),13093,Tous secteurs,Toutes énergies,co2,2877830.5,kg
2017,SAINT-ÉTIENNE-DE-TINÉE (06),6120,Tous secteurs,Toutes énergies,co2,9163071.4,kg
2017,SAINT-ÉTIENNE-DU-GRÈS (13),13094,Tous secteurs,Toutes énergies,co2,11041193.5,kg
2017,SAINT-ÉTIENNE-EN-DÉVOLUY (05),5139,Tous secteurs,Toutes énergies,co2,11396467.1,kg
2017,SAINT-ÉTIENNE-LE-LAUS (05),5140,Tous secteurs,Toutes énergies,co2,1942392.2,kg
2017,SAINT-ÉTIENNE-LES-ORGUES (04),4178,Tous secteurs,Toutes énergies,co2,4416454.7,kg
2017,SAINTE-TULLE (04),4197,Tous secteurs,Toutes énergies,co2,12603214.2,kg
2017,SAINT-FIRMIN (05),5142,Tous secteurs,Toutes énergies,co2,3455203.2,kg
2017,SAINT-GENIEZ (04),4179,Tous secteurs,Toutes énergies,co2,2788120.3,kg
2017,SAINT-HIPPOLYTE-LE-GRAVEYRON (84),84109,Tous secteurs,Toutes énergies,co2,2255565.2,kg
2017,SAINT-JACQUES (04),4180,Tous secteurs,Toutes énergies,co2,126593.6,kg
2017,SAINT-JACQUES-EN-VALGODEMARD (05),5144,Tous secteurs,Toutes énergies,co2,991713.5,kg
2017,SAINT-JEAN-CAP-FERRAT (06),6121,Tous secteurs,Toutes énergies,co2,9792837.3,kg
2017,SAINT-JEANNET (04),4181,Tous secteurs,Toutes énergies,co2,1001639.4,kg
2017,SAINT-JEANNET (06),6122,Tous secteurs,Toutes énergies,co2,13600633.2,kg
2017,SAINT-JEAN-SAINT-NICOLAS (05),5145,Tous secteurs,Toutes énergies,co2,3825497.9,kg
2017,SAINT-JULIEN (83),83113,Tous secteurs,Toutes énergies,co2,7919176.3,kg
2017,SAINT-JULIEN-D'ASSE (04),4182,Tous secteurs,Toutes énergies,co2,594352.7,kg
2017,SAINT-JULIEN-DU-VERDON (04),4183,Tous secteurs,Toutes énergies,co2,1392342.3,kg
2017,SAINT-JULIEN-EN-BEAUCHÊNE (05),5146,Tous secteurs,Toutes énergies,co2,4642445,kg
2017,SAINT-JULIEN-EN-CHAMPSAUR (05),5147,Tous secteurs,Toutes énergies,co2,1675261.7,kg
2017,SAINT-JURS (04),4184,Tous secteurs,Toutes énergies,co2,416103.6,kg
2017,SAINT-LAURENT-DU-CROS (05),5148,Tous secteurs,Toutes énergies,co2,1749955.4,kg
2017,SAINT-LAURENT-DU-VAR (06),6123,Tous secteurs,Toutes énergies,co2,100104043.8,kg
2017,SAINT-LAURENT-DU-VERDON (04),4186,Tous secteurs,Toutes énergies,co2,359157.3,kg
2017,SAINT-LÉGER (06),6124,Tous secteurs,Toutes énergies,co2,579244.5,kg
2017,SAINT-LEGER-DU-VENTOUX (84),84110,Tous secteurs,Toutes énergies,co2,447655,kg
2017,SAINT-LÉGER-LES-MÉLÈZES (05),5149,Tous secteurs,Toutes énergies,co2,1730600.1,kg
2017,SAINT-LIONS (04),4187,Tous secteurs,Toutes énergies,co2,232144.7,kg
2017,SAINT-MAIME (04),4188,Tous secteurs,Toutes énergies,co2,2867752.4,kg
2017,SAINT-MANDRIER-SUR-MER (83),83153,Tous secteurs,Toutes énergies,co2,16634990.7,kg
2017,SAINT-MARCELLIN-LES-VAISON (84),84111,Tous secteurs,Toutes énergies,co2,692033,kg
2017,SAINT-MARC-JAUMEGARDE (13),13095,Tous secteurs,Toutes énergies,co2,4198532.2,kg
2017,SAINT-MARTIN (83),83114,Tous secteurs,Toutes énergies,co2,766785.1,kg
2017,SAINT-MARTIN-DE-BRÔMES (04),4189,Tous secteurs,Toutes énergies,co2,2793497.7,kg
2017,SAINT-MARTIN-DE-CASTILLON (84),84112,Tous secteurs,Toutes énergies,co2,7010015.4,kg
2017,SAINT-MARTIN-DE-CRAU (13),13097,Tous secteurs,Toutes énergies,co2,329133164.4,kg
2017,SAINT-MARTIN-DE-LA-BRASQUE (84),84113,Tous secteurs,Toutes énergies,co2,1972770.3,kg
2017,SAINT-MARTIN-D'ENTRAUNES (06),6125,Tous secteurs,Toutes énergies,co2,6667787.1,kg
2017,SAINT-MARTIN-DE-QUEYRIÈRES (05),5151,Tous secteurs,Toutes énergies,co2,9807511.7,kg
2017,SAINT-MARTIN-DU-VAR (06),6126,Tous secteurs,Toutes énergies,co2,11014913.1,kg
2017,SAINT-MARTIN-LES-EAUX (04),4190,Tous secteurs,Toutes énergies,co2,3310237.5,kg
2017,SAINT-MARTIN-LÈS-SEYNE (04),4191,Tous secteurs,Toutes énergies,co2,691713.1,kg
2017,SAINT-MARTIN-VÉSUBIE (06),6127,Tous secteurs,Toutes énergies,co2,5703590.7,kg
2017,SAINT-MAURICE-EN-VALGODEMARD (05),5152,Tous secteurs,Toutes énergies,co2,1281208.9,kg
2017,SAINT-MAXIMIN-LA-SAINTE-BAUME (83),83116,Tous secteurs,Toutes énergies,co2,84439430,kg
2017,SAINT-MICHEL-DE-CHAILLOL (05),5153,Tous secteurs,Toutes énergies,co2,4191447.3,kg
2017,SAINT-MICHEL-L'OBSERVATOIRE (04),4192,Tous secteurs,Toutes énergies,co2,12212909.7,kg
2017,SAINT-MITRE-LES-REMPARTS (13),13098,Tous secteurs,Toutes énergies,co2,31428153.9,kg
2017,SAINT-PANTALÉON (84),84114,Tous secteurs,Toutes énergies,co2,292085,kg
2017,SAINT-PAUL (06),6128,Tous secteurs,Toutes énergies,co2,16638415.7,kg
2017,SAINT-PAUL-EN-FORÊT (83),83117,Tous secteurs,Toutes énergies,co2,3770791.8,kg
2017,SAINT-PAUL-LÈS-DURANCE (13),13099,Tous secteurs,Toutes énergies,co2,44633754.2,kg
2017,SAINT-PAUL-SUR-UBAYE (04),4193,Tous secteurs,Toutes énergies,co2,3682255,kg
2017,SAINT-PIERRE (04),4194,Tous secteurs,Toutes énergies,co2,299030.3,kg
2017,SAINT-PIERRE-AVEZ (05),5155,Tous secteurs,Toutes énergies,co2,232316.4,kg
2017,SAINT-PIERRE-D'ARGENÇON (05),5154,Tous secteurs,Toutes énergies,co2,1362496,kg
2017,SAINT-PIERRE-DE-MÉZOARGUES (13),13061,Tous secteurs,Toutes énergies,co2,1090372.6,kg
2017,SAINT-PIERRE-DE-VASSOLS (84),84115,Tous secteurs,Toutes énergies,co2,1855097.5,kg
2017,SAINT-PONS (04),4195,Tous secteurs,Toutes énergies,co2,3216334.2,kg
2017,SAINT-RAPHAËL (83),83118,Tous secteurs,Toutes énergies,co2,144458750.8,kg
2017,SAINT-RÉMY-DE-PROVENCE (13),13100,Tous secteurs,Toutes énergies,co2,47694446.8,kg
2017,SAINT-ROMAIN-EN-VIENNOIS (84),84116,Tous secteurs,Toutes énergies,co2,2952876,kg
2017,SAINT-ROMAN-DE-MALEGARDE (84),84117,Tous secteurs,Toutes énergies,co2,3079223.8,kg
2017,SAINT-SATURNIN-LÈS-APT (84),84118,Tous secteurs,Toutes énergies,co2,12780701.5,kg
2017,SAINT-SATURNIN-LÈS-AVIGNON (84),84119,Tous secteurs,Toutes énergies,co2,13650421.6,kg
2017,SAINT-SAUVEUR (05),5156,Tous secteurs,Toutes énergies,co2,3400940.8,kg
2017,SAINT-SAUVEUR-SUR-TINÉE (06),6129,Tous secteurs,Toutes énergies,co2,2821818.2,kg
2017,SAINT-SAVOURNIN (13),13101,Tous secteurs,Toutes énergies,co2,6223977.1,kg
2017,SAINT-TRINIT (84),84120,Tous secteurs,Toutes énergies,co2,1151215.9,kg
2017,SAINT-TROPEZ (83),83119,Tous secteurs,Toutes énergies,co2,15909192.1,kg
2017,SAINT-VALLIER-DE-THIEY (06),6130,Tous secteurs,Toutes énergies,co2,11927306,kg
2017,SAINT-VÉRAN (05),5157,Tous secteurs,Toutes énergies,co2,1919227.8,kg
2017,SAINT-VICTORET (13),13102,Tous secteurs,Toutes énergies,co2,18008364.4,kg
2017,SAINT-VINCENT-SUR-JABRON (04),4199,Tous secteurs,Toutes énergies,co2,1025057,kg
2017,SAINT-ZACHARIE (83),83120,Tous secteurs,Toutes énergies,co2,9651307.1,kg
2017,SALÉON (05),5159,Tous secteurs,Toutes énergies,co2,431093.2,kg
2017,SALÉRANS (05),5160,Tous secteurs,Toutes énergies,co2,466218.6,kg
2017,SALERNES (83),83121,Tous secteurs,Toutes énergies,co2,12057450.5,kg
2017,SALIGNAC (04),4200,Tous secteurs,Toutes énergies,co2,3339717.8,kg
2017,SALLAGRIFFON (06),6131,Tous secteurs,Toutes énergies,co2,447652.3,kg
2017,SALON-DE-PROVENCE (13),13103,Tous secteurs,Toutes énergies,co2,221843659.2,kg
2017,SANARY-SUR-MER (83),83123,Tous secteurs,Toutes énergies,co2,69191599.9,kg
2017,SANNES (84),84121,Tous secteurs,Toutes énergies,co2,1006450.2,kg
2017,SAORGE (06),6132,Tous secteurs,Toutes énergies,co2,2741092.9,kg
2017,SARRIANS (84),84122,Tous secteurs,Toutes énergies,co2,24763775.9,kg
2017,SAULT (84),84123,Tous secteurs,Toutes énergies,co2,7358780.7,kg
2017,SAUMANE (04),4201,Tous secteurs,Toutes énergies,co2,348054,kg
2017,SAUMANE-DE-VAUCLUSE (84),84124,Tous secteurs,Toutes énergies,co2,4138427.5,kg
2017,SAUSSES (04),4202,Tous secteurs,Toutes énergies,co2,278089.8,kg
2017,SAUSSET-LES-PINS (13),13104,Tous secteurs,Toutes énergies,co2,13650443.6,kg
2017,SAUZE (06),6133,Tous secteurs,Toutes énergies,co2,346006.9,kg
2017,SAVINES-LE-LAC (05),5164,Tous secteurs,Toutes énergies,co2,10782301.4,kg
2017,SAVOILLAN (84),84125,Tous secteurs,Toutes énergies,co2,310517.1,kg
2017,SAVOURNON (05),5165,Tous secteurs,Toutes énergies,co2,1549906,kg
2017,SEGURET (84),84126,Tous secteurs,Toutes énergies,co2,4982800.6,kg
2017,SEILLANS (83),83124,Tous secteurs,Toutes énergies,co2,6273218.3,kg
2017,SEILLONS-SOURCE-D'ARGENS (83),83125,Tous secteurs,Toutes énergies,co2,4392705.5,kg
2017,SELONNET (04),4203,Tous secteurs,Toutes énergies,co2,2800132.8,kg
2017,SÉNAS (13),13105,Tous secteurs,Toutes énergies,co2,55571617.4,kg
2017,SENEZ (04),4204,Tous secteurs,Toutes énergies,co2,2546573.2,kg
2017,SEPTÈMES-LES-VALLONS (13),13106,Tous secteurs,Toutes énergies,co2,566586891.4,kg
2017,SÉRANON (06),6134,Tous secteurs,Toutes énergies,co2,2517929.2,kg
2017,SÉRIGNAN-DU-COMTAT (84),84127,Tous secteurs,Toutes énergies,co2,8463407.5,kg
2017,SERRES (05),5166,Tous secteurs,Toutes énergies,co2,6592427,kg
2017,SEYNE (04),4205,Tous secteurs,Toutes énergies,co2,6468822.3,kg
2017,SIGALE (06),6135,Tous secteurs,Toutes énergies,co2,622763.7,kg
2017,SIGNES (83),83127,Tous secteurs,Toutes énergies,co2,36112024.2,kg
2017,SIGONCE (04),4206,Tous secteurs,Toutes énergies,co2,1256815.7,kg
2017,SIGOTTIER (05),5167,Tous secteurs,Toutes énergies,co2,1659589.2,kg
2017,SIGOYER (04),4207,Tous secteurs,Toutes énergies,co2,515328.2,kg
2017,SIGOYER (05),5168,Tous secteurs,Toutes énergies,co2,3003151.9,kg
2017,SILLANS-LA-CASCADE (83),83128,Tous secteurs,Toutes énergies,co2,2790199.7,kg
2017,SIMIANE-COLLONGUE (13),13107,Tous secteurs,Toutes énergies,co2,20670483.3,kg
2017,SIMIANE-LA-ROTONDE (04),4208,Tous secteurs,Toutes énergies,co2,7594650.8,kg
2017,SISTERON (04),4209,Tous secteurs,Toutes énergies,co2,51186432.7,kg
2017,SIVERGUES (84),84128,Tous secteurs,Toutes énergies,co2,615287.9,kg
2017,SIX-FOURS-LES-PLAGES (83),83129,Tous secteurs,Toutes énergies,co2,92396584.7,kg
2017,SOLEILHAS (04),4210,Tous secteurs,Toutes énergies,co2,744718.7,kg
2017,SOLLIÈS-PONT (83),83130,Tous secteurs,Toutes énergies,co2,49984245,kg
2017,SOLLIÈS-TOUCAS (83),83131,Tous secteurs,Toutes énergies,co2,24730342.6,kg
2017,SOLLIÈS-VILLE (83),83132,Tous secteurs,Toutes énergies,co2,9978526.3,kg
2017,SORBIERS (05),5169,Tous secteurs,Toutes énergies,co2,3421626.4,kg
2017,SORGUES (84),84129,Tous secteurs,Toutes énergies,co2,126346409.8,kg
2017,SOSPEL (06),6136,Tous secteurs,Toutes énergies,co2,10388160.1,kg
2017,SOURRIBES (04),4211,Tous secteurs,Toutes énergies,co2,397250.3,kg
2017,SPÉRACÈDES (06),6137,Tous secteurs,Toutes énergies,co2,3786859.4,kg
2017,SUZETTE (84),84130,Tous secteurs,Toutes énergies,co2,691097.9,kg
2017,TAILLADES (84),84131,Tous secteurs,Toutes énergies,co2,4630144.6,kg
2017,TALLARD (05),5170,Tous secteurs,Toutes énergies,co2,15175686.1,kg
2017,TANNERON (83),83133,Tous secteurs,Toutes énergies,co2,33873173.4,kg
2017,TARADEAU (83),83134,Tous secteurs,Toutes énergies,co2,7233210,kg
2017,TARASCON (13),13108,Tous secteurs,Toutes énergies,co2,802733362.7,kg
2017,TARTONNE (04),4214,Tous secteurs,Toutes énergies,co2,739927.2,kg
2017,TAVERNES (83),83135,Tous secteurs,Toutes énergies,co2,3650516,kg
2017,TENDE (06),6163,Tous secteurs,Toutes énergies,co2,10151332.3,kg
2017,THÉOULE-SUR-MER (06),6138,Tous secteurs,Toutes énergies,co2,7997159.9,kg
2017,THÉUS (05),5171,Tous secteurs,Toutes énergies,co2,1873179.2,kg
2017,THÈZE (04),4216,Tous secteurs,Toutes énergies,co2,1023418.8,kg
2017,THIÉRY (06),6139,Tous secteurs,Toutes énergies,co2,202707.1,kg
2017,THOARD (04),4217,Tous secteurs,Toutes énergies,co2,4853030.4,kg
2017,THORAME-BASSE (04),4218,Tous secteurs,Toutes énergies,co2,2474735.2,kg
2017,THORAME-HAUTE (04),4219,Tous secteurs,Toutes énergies,co2,17145272.1,kg
2017,TOUDON (06),6141,Tous secteurs,Toutes énergies,co2,938645.1,kg
2017,TOUËT-DE-L'ESCARÈNE (06),6142,Tous secteurs,Toutes énergies,co2,616719.2,kg
2017,TOUËT-SUR-VAR (06),6143,Tous secteurs,Toutes énergies,co2,3269575.2,kg
2017,TOULON (83),83137,Tous secteurs,Toutes énergies,co2,399206039.3,kg
2017,TOURETTE-DU-CHÂTEAU (06),6145,Tous secteurs,Toutes énergies,co2,237279.6,kg
2017,TOURNEFORT (06),6146,Tous secteurs,Toutes énergies,co2,2685718.1,kg
2017,TOURRETTE-LEVENS (06),6147,Tous secteurs,Toutes énergies,co2,14884187.2,kg
2017,TOURRETTES (83),83138,Tous secteurs,Toutes énergies,co2,20642091.2,kg
2017,TOURRETTES-SUR-LOUP (06),6148,Tous secteurs,Toutes énergies,co2,14342049.6,kg
2017,TOURTOUR (83),83139,Tous secteurs,Toutes énergies,co2,2276894.9,kg
2017,TOURVES (83),83140,Tous secteurs,Toutes énergies,co2,60495079.1,kg
2017,TRANS-EN-PROVENCE (83),83141,Tous secteurs,Toutes énergies,co2,25154906.5,kg
2017,TRAVAILLAN (84),84134,Tous secteurs,Toutes énergies,co2,4492227.6,kg
2017,TRESCLÉOUX (05),5172,Tous secteurs,Toutes énergies,co2,1751162.4,kg
2017,TRETS (13),13110,Tous secteurs,Toutes énergies,co2,49969537.9,kg
2017,TRIGANCE (83),83142,Tous secteurs,Toutes énergies,co2,2536922,kg
2017,TURRIERS (04),4222,Tous secteurs,Toutes énergies,co2,1670690.2,kg
2017,UBRAYE (04),4224,Tous secteurs,Toutes énergies,co2,590625.2,kg
2017,UCHAUX (84),84135,Tous secteurs,Toutes énergies,co2,6239582.4,kg
2017,UPAIX (05),5173,Tous secteurs,Toutes énergies,co2,14565033.3,kg
2017,UTELLE (06),6151,Tous secteurs,Toutes énergies,co2,11222468.7,kg
2017,UVERNET-FOURS (04),4226,Tous secteurs,Toutes énergies,co2,11074322.4,kg
2017,VACHÈRES (04),4227,Tous secteurs,Toutes énergies,co2,1874449.7,kg
2017,VACQUEYRAS (84),84136,Tous secteurs,Toutes énergies,co2,5265864.6,kg
2017,VAISON-LA-ROMAINE (84),84137,Tous secteurs,Toutes énergies,co2,14749737.9,kg
2017,VALAVOIRE (04),4228,Tous secteurs,Toutes énergies,co2,705600.1,kg
2017,VALBELLE (04),4229,Tous secteurs,Toutes énergies,co2,5212727.2,kg
2017,VALBONNE (06),6152,Tous secteurs,Toutes énergies,co2,74715831.2,kg
2017,VALDEBLORE (06),6153,Tous secteurs,Toutes énergies,co2,6023515.2,kg
2017,VAL-DE-CHALVAGNE (04),4043,Tous secteurs,Toutes énergies,co2,778570.6,kg
2017,VALDEROURE (06),6154,Tous secteurs,Toutes énergies,co2,1862575.7,kg
2017,VAL-DES-PRÉS (05),5174,Tous secteurs,Toutes énergies,co2,2724622.1,kg
2017,VALENSOLE (04),4230,Tous secteurs,Toutes énergies,co2,36687092,kg
2017,VALERNES (04),4231,Tous secteurs,Toutes énergies,co2,2592741.3,kg
2017,VALLAURIS (06),6155,Tous secteurs,Toutes énergies,co2,79531397.7,kg
